"","Date","X1","Player","#","Nation","Pos","Min","Tkl","TklW","Def 3rd","Mid 3rd","Att 3rd","Tkl.1","Att","Tkl%","Past","Press","Succ","%","Def 3rd.1","Mid 3rd.1","Att 3rd.1","Blocks","Sh","ShSv","Pass","Int","Clr","Err","Team","Opponent","X32","game_week"
"4755","2/1/20",6672,"Isaac Hayden",14,"eng ENG","CM",56,1,0,1,0,0,0,2,0,2,9,2,22.2,4,3,2,0,0,0,0,0,2,0,"Newcastle Utd","Norwich City",NA,25
"4756","2/1/20",6673,"Sean Longstaff",36,"eng ENG","CM",34,1,1,0,1,0,0,2,0,2,10,3,30,4,4,2,1,0,0,1,3,3,0,"Newcastle Utd","Norwich City",NA,25
"4757","2/1/20",6674,"Matt Ritchie",11,"sco SCO","WB",90,1,1,1,0,0,0,0,NA,0,9,3,33.3,4,3,2,2,1,0,1,3,7,0,"Newcastle Utd","Norwich City",NA,25
"4758","2/1/20",6675,"DeAndre Yedlin",22,"us USA","WB",53,0,0,0,0,0,0,0,NA,0,5,0,0,2,1,2,2,0,0,2,1,3,0,"Newcastle Utd","Norwich City",NA,25
"4759","2/1/20",6676,"Valentino Lazaro",23,"at AUT","WB",37,1,0,1,0,0,0,0,NA,0,5,1,20,4,1,0,0,0,0,0,0,1,0,"Newcastle Utd","Norwich City",NA,25
"4760","2/1/20",6677,"Ciaran Clark",2,"ie IRL","CB",90,3,2,3,0,0,0,0,NA,0,5,3,60,5,0,0,1,1,0,0,1,7,0,"Newcastle Utd","Norwich City",NA,25
"4761","2/1/20",6678,"Jamaal Lascelles",6,"eng ENG","CB",90,0,0,0,0,0,0,1,0,1,2,1,50,2,0,0,1,1,0,0,1,6,0,"Newcastle Utd","Norwich City",NA,25
"4762","2/1/20",6679,"Federico Fernandez",18,"ar ARG","CB",90,2,1,1,1,0,1,1,100,0,10,6,60,7,3,0,5,3,0,2,0,5,0,"Newcastle Utd","Norwich City",NA,25
"4763","2/1/20",6680,"Martin DÃºbravka",1,"sk SVK","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Newcastle Utd","Norwich City",NA,25
"4764","2/1/20",6681,"Teemu Pukki",22,"fi FIN","FW",90,0,0,0,0,0,0,0,NA,0,18,5,27.8,2,8,8,2,0,0,2,0,0,0,"Norwich City","Newcastle Utd",NA,25
"4765","2/1/20",6682,"Todd Cantwell",14,"eng ENG","LW",66,2,2,1,0,1,1,3,33.3,2,17,3,17.6,1,9,7,1,1,0,0,1,0,0,"Norwich City","Newcastle Utd",NA,25
"4766","2/1/20",6683,"Emiliano Buendia",17,"ar ARG","LW",24,0,0,0,0,0,0,0,NA,0,7,2,28.6,1,6,0,1,0,0,1,1,0,0,"Norwich City","Newcastle Utd",NA,25
"4767","2/1/20",6684,"Lukas Rupp",7,"de GER","RW",88,2,1,1,1,0,1,2,50,1,20,3,15,8,11,1,2,1,0,1,1,0,0,"Norwich City","Newcastle Utd",NA,25
"4768","2/1/20",6685,"Mario Vrancic",8,"ba BIH","RW",2,0,0,0,0,0,0,0,NA,0,2,1,50,0,0,2,0,0,0,0,0,0,0,"Norwich City","Newcastle Utd",NA,25
"4769","2/1/20",6686,"Ondrej Duda",25,"sk SVK","AM",90,2,2,1,1,0,0,0,NA,0,19,6,31.6,3,16,0,1,0,0,1,0,0,0,"Norwich City","Newcastle Utd",NA,25
"4770","2/1/20",6687,"Kenny McLean",23,"sco SCO","CM",90,1,1,1,0,0,0,1,0,1,16,5,31.3,8,6,2,0,0,0,0,2,4,0,"Norwich City","Newcastle Utd",NA,25
"4771","2/1/20",6688,"Alexander Tettey",27,"no NOR","CM",85,0,0,0,0,0,0,0,NA,0,12,3,25,2,7,3,3,3,0,0,0,2,0,"Norwich City","Newcastle Utd",NA,25
"4772","2/1/20",6689,"Onel Hernandez",11,"cu CUB","CM",5,0,0,0,0,0,0,0,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Norwich City","Newcastle Utd",NA,25
"4773","2/1/20",6690,"Sam Byram",3,"eng ENG","LB",90,3,2,0,1,2,1,4,25,3,11,5,45.5,3,5,3,2,0,0,2,0,3,0,"Norwich City","Newcastle Utd",NA,25
"4774","2/1/20",6691,"Grant Hanley",5,"sco SCO","CB",90,2,1,1,1,0,1,1,100,0,7,2,28.6,5,1,1,3,2,0,1,3,9,1,"Norwich City","Newcastle Utd",NA,25
"4775","2/1/20",6692,"Christoph Zimmermann",6,"de GER","CB",90,1,0,1,0,0,1,1,100,0,5,1,20,4,0,1,1,0,0,1,0,4,0,"Norwich City","Newcastle Utd",NA,25
"4776","2/1/20",6693,"Max Aarons",2,"eng ENG","RB",90,2,2,2,0,0,2,4,50,2,16,6,37.5,5,7,4,1,1,0,0,2,0,0,"Norwich City","Newcastle Utd",NA,25
"4777","2/1/20",6694,"Tim Krul",1,"nl NED","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Norwich City","Newcastle Utd",NA,25
"4778","2/1/20",6695,"Roberto Firmino",9,"br BRA","FW",90,1,1,1,0,0,1,1,100,0,23,7,30.4,4,12,7,1,0,0,1,0,0,0,"Liverpool","Southampton",NA,25
"4779","2/1/20",6696,"Alex Oxlade-Chamberlain",15,"eng ENG","LW",72,0,0,0,0,0,0,1,0,1,14,3,21.4,1,7,6,0,0,0,0,1,0,0,"Liverpool","Southampton",NA,25
"4780","2/1/20",6697,"Naby Keita",8,"gn GUI","CM,LW",18,0,0,0,0,0,0,0,NA,0,6,2,33.3,0,5,1,2,0,0,2,1,0,0,"Liverpool","Southampton",NA,25
"4781","2/1/20",6698,"Mohamed Salah",11,"eg EGY","RW",90,1,1,0,0,1,0,1,0,1,12,1,8.3,1,3,8,2,0,0,2,1,0,0,"Liverpool","Southampton",NA,25
"4782","2/1/20",6699,"Georginio Wijnaldum",5,"nl NED","CM",80,1,1,0,0,1,0,2,0,2,17,5,29.4,3,11,3,3,1,0,2,0,2,0,"Liverpool","Southampton",NA,25
"4783","2/1/20",6700,"Takumi Minamino",18,"jp JPN","LW",10,0,0,0,0,0,0,0,NA,0,3,0,0,0,2,1,0,0,0,0,0,0,0,"Liverpool","Southampton",NA,25
"4784","2/1/20",6701,"Jordan Henderson",14,"eng ENG","CM",87,1,0,0,0,1,0,1,0,1,24,11,45.8,2,12,10,1,0,0,1,3,0,0,"Liverpool","Southampton",NA,25
"4785","2/1/20",6702,"Adam Lallana",20,"eng ENG","CM",3,1,0,1,0,0,1,1,100,0,3,1,33.3,1,1,1,0,0,0,0,0,0,0,"Liverpool","Southampton",NA,25
"4786","2/1/20",6703,"Fabinho",3,"br BRA","DM",90,7,6,4,3,0,1,2,50,1,23,6,26.1,11,11,1,1,0,0,1,1,2,0,"Liverpool","Southampton",NA,25
"4787","2/1/20",6704,"Andrew Robertson",26,"sco SCO","LB",90,3,2,1,1,1,2,2,100,0,14,6,42.9,8,4,2,2,1,0,1,2,4,0,"Liverpool","Southampton",NA,25
"4788","2/1/20",6705,"Virgil van Dijk",4,"nl NED","CB",90,1,1,1,0,0,0,1,0,1,6,4,66.7,4,1,1,2,0,0,2,0,5,0,"Liverpool","Southampton",NA,25
"4789","2/1/20",6706,"Joseph Gomez",12,"eng ENG","CB",90,0,0,0,0,0,0,3,0,3,10,5,50,9,1,0,2,2,0,0,0,7,1,"Liverpool","Southampton",NA,25
"4790","2/1/20",6707,"Trent Alexander-Arnold",66,"eng ENG","RB",90,1,1,1,0,0,0,3,0,3,17,5,29.4,13,2,2,2,1,0,1,1,2,0,"Liverpool","Southampton",NA,25
"4791","2/1/20",6708,"Alisson",1,"br BRA","GK",90,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"Liverpool","Southampton",NA,25
"4792","2/1/20",6587,"Jamie Vardy",9,"eng ENG","FW",79,0,0,0,0,0,0,0,NA,0,22,6,27.3,0,10,12,0,0,0,0,0,0,0,"Leicester City","Chelsea",NA,25
"4793","2/1/20",6588,"Kelechi Iheanacho",14,"ng NGA","FW",11,0,0,0,0,0,0,0,NA,0,4,0,0,0,2,2,0,0,0,0,0,1,0,"Leicester City","Chelsea",NA,25
"4794","2/1/20",6589,"Harvey Barnes",15,"eng ENG","CM",90,2,1,2,0,0,0,1,0,1,18,7,38.9,5,12,1,2,1,0,1,0,0,0,"Leicester City","Chelsea",NA,25
"4795","2/1/20",6590,"James Maddison",10,"eng ENG","CM",90,4,4,0,4,0,1,4,25,3,31,10,32.3,6,19,6,3,0,0,3,1,0,0,"Leicester City","Chelsea",NA,25
"4796","2/1/20",6591,"Youri Tielemans",8,"be BEL","CM",79,1,1,0,1,0,0,1,0,1,24,5,20.8,4,16,4,2,0,0,2,1,3,0,"Leicester City","Chelsea",NA,25
"4797","2/1/20",6592,"Dennis Praet",26,"be BEL","CM",11,1,1,0,1,0,0,0,NA,0,6,1,16.7,2,1,3,1,0,0,1,0,0,0,"Leicester City","Chelsea",NA,25
"4798","2/1/20",6593,"Ayoze Perez",17,"es ESP","CM",90,2,2,1,1,0,1,3,33.3,2,32,12,37.5,6,16,10,1,0,0,1,0,0,0,"Leicester City","Chelsea",NA,25
"4799","2/1/20",6594,"Hamza Choudhury",20,"eng ENG","DM",90,3,3,1,1,1,1,1,100,0,20,7,35,10,9,1,2,0,0,2,4,3,0,"Leicester City","Chelsea",NA,25
"4800","2/1/20",6595,"Ben Chilwell",3,"eng ENG","LB",90,7,3,3,4,0,1,2,50,1,18,3,16.7,7,10,1,1,0,0,1,2,6,0,"Leicester City","Chelsea",NA,25
"4801","2/1/20",6596,"Caglar Soyuncu",4,"tr TUR","CB",90,4,2,2,2,0,0,1,0,1,11,7,63.6,5,6,0,0,0,0,0,1,3,0,"Leicester City","Chelsea",NA,25
"4802","2/1/20",6597,"Jonny Evans",6,"nir NIR","CB",90,4,3,2,2,0,2,3,66.7,1,9,4,44.4,6,3,0,2,2,0,0,0,10,0,"Leicester City","Chelsea",NA,25
"4803","2/1/20",6598,"Ricardo Pereira",21,"pt POR","RB",90,4,2,3,1,0,2,2,100,0,19,9,47.4,8,9,2,0,0,0,0,1,2,1,"Leicester City","Chelsea",NA,25
"4804","2/1/20",6599,"Kasper Schmeichel",1,"dk DEN","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Leicester City","Chelsea",NA,25
"4805","2/1/20",6600,"Tammy Abraham",9,"eng ENG","FW",82,0,0,0,0,0,0,1,0,1,21,6,28.6,0,4,17,1,1,0,0,0,3,0,"Chelsea","Leicester City",NA,25
"4806","2/1/20",6601,"Ross Barkley",8,"eng ENG","AM",8,0,0,0,0,0,0,0,NA,0,3,1,33.3,0,2,1,0,0,0,0,0,0,0,"Chelsea","Leicester City",NA,25
"4807","2/1/20",6602,"Pedro",11,"es ESP","LW",73,1,0,1,0,0,0,1,0,1,31,6,19.4,7,16,8,1,0,0,1,0,1,0,"Chelsea","Leicester City",NA,25
"4808","2/1/20",6603,"Willian",10,"br BRA","LW,FW",17,1,1,0,0,1,0,0,NA,0,4,2,50,0,2,2,0,0,0,0,0,0,0,"Chelsea","Leicester City",NA,25
"4809","2/1/20",6604,"Callum Hudson-Odoi",20,"eng ENG","RW",90,0,0,0,0,0,0,0,NA,0,19,6,31.6,3,7,9,1,0,0,1,0,3,0,"Chelsea","Leicester City",NA,25
"4810","2/1/20",6605,"Mason Mount",19,"eng ENG","AM,LW",90,2,2,0,2,0,1,2,50,1,39,18,46.2,3,15,21,1,0,0,1,0,1,0,"Chelsea","Leicester City",NA,25
"4811","2/1/20",6606,"Jorginho",5,"it ITA","DM",73,2,2,1,1,0,0,1,0,1,14,3,21.4,8,6,0,0,0,0,0,2,1,0,"Chelsea","Leicester City",NA,25
"4812","2/1/20",6766,"Michael Keane",5,"eng ENG","CB",18,0,0,0,0,0,0,0,NA,0,3,0,0,2,0,1,0,0,0,0,0,2,0,"Everton","Watford",NA,25
"4813","2/1/20",6767,"Alex Iwobi",17,"ng NGA","CM",64,0,0,0,0,0,0,1,0,1,13,5,38.5,2,6,5,1,0,0,1,0,1,0,"Everton","Watford",NA,25
"4814","2/1/20",6768,"Moise Kean",27,"it ITA","FW",26,1,1,1,0,0,0,0,NA,0,7,1,14.3,0,4,3,0,0,0,0,1,1,0,"Everton","Watford",NA,25
"4815","2/1/20",6769,"Theo Walcott",11,"eng ENG","CM,RW",90,0,0,0,0,0,0,1,0,1,16,1,6.3,2,9,5,0,0,0,0,0,0,0,"Everton","Watford",NA,25
"4816","2/1/20",6770,"Fabian Delph",8,"eng ENG","DM",70,3,1,3,0,0,0,1,0,1,18,6,33.3,8,9,1,3,2,0,1,0,1,1,"Everton","Watford",NA,25
"4817","2/1/20",6771,"Gylfi Sigurdsson",10,"is ISL","DM",66,3,3,0,2,1,1,4,25,3,21,8,38.1,5,16,0,1,0,0,1,2,0,0,"Everton","Watford",NA,25
"4818","2/1/20",6772,"Morgan Schneiderlin",18,"fr FRA","CM,DM",24,0,0,0,0,0,0,1,0,1,4,2,50,2,2,0,0,0,0,0,1,2,0,"Everton","Watford",NA,25
"4819","2/1/20",6773,"Lucas Digne",12,"fr FRA","LB",90,4,2,4,0,0,4,5,80,1,20,5,25,13,5,2,2,1,0,1,1,3,0,"Everton","Watford",NA,25
"4820","2/1/20",6774,"Mason Holgate",2,"eng ENG","CB,CM",90,2,2,1,1,0,2,3,66.7,1,9,3,33.3,4,4,1,0,0,0,0,2,11,0,"Everton","Watford",NA,25
"4821","2/1/20",6775,"Yerry Mina",13,"co COL","CB",90,4,1,3,1,0,1,1,100,0,11,2,18.2,8,3,0,1,1,0,0,0,10,0,"Everton","Watford",NA,25
"4822","2/1/20",6776,"Djibril Sidibe",19,"fr FRA","RB",90,8,4,5,3,0,3,4,75,1,28,10,35.7,17,10,1,5,0,0,5,3,9,0,"Everton","Watford",NA,25
"4823","2/1/20",6777,"Jordan Pickford",1,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,1,1,100,1,0,0,0,0,0,0,0,0,0,"Everton","Watford",NA,25
"4824","2/1/20",6778,"Anthony Martial",9,"fr FRA","FW",90,1,1,0,0,1,0,0,NA,0,16,3,18.8,0,1,15,1,0,0,1,0,2,0,"Manchester Utd","Wolves",NA,25
"4825","2/1/20",6779,"Daniel James",21,"wal WAL","LW,CM",87,0,0,0,0,0,0,1,0,1,12,3,25,3,6,3,1,0,0,1,0,0,0,"Manchester Utd","Wolves",NA,25
"4826","2/1/20",6780,"Diogo Dalot",20,"pt POR","CM",3,0,0,0,0,0,0,1,0,1,2,1,50,0,0,2,0,0,0,0,0,0,0,"Manchester Utd","Wolves",NA,25
"4827","2/1/20",6781,"Juan Mata",8,"es ESP","RW,CM",87,0,0,0,0,0,0,0,NA,0,5,1,20,0,3,2,0,0,0,0,0,1,0,"Manchester Utd","Wolves",NA,25
"4828","2/1/20",6782,"Jesse Lingard",14,"eng ENG","CM",3,0,0,0,0,0,0,0,NA,0,2,2,100,0,0,2,0,0,0,0,0,0,0,"Manchester Utd","Wolves",NA,25
"4829","2/1/20",6783,"Bruno Fernandes",18,"pt POR","AM,CM",90,2,2,1,0,1,1,5,20,4,26,6,23.1,5,12,9,1,0,0,1,0,2,0,"Manchester Utd","Wolves",NA,25
"4830","2/1/20",6784,"Fred",17,"br BRA","DM",90,1,1,1,0,0,0,5,0,5,33,8,24.2,11,19,3,4,0,0,4,0,2,0,"Manchester Utd","Wolves",NA,25
"4831","2/1/20",6745,"Lewis Dunk",5,"eng ENG","CB",90,0,0,0,0,0,0,0,NA,0,1,1,100,0,1,0,0,0,0,0,0,5,0,"Brighton","West Ham",NA,25
"4832","2/1/20",6746,"Adam Webster",15,"eng ENG","CB",90,0,0,0,0,0,0,1,0,1,7,1,14.3,5,2,0,2,1,0,1,1,13,0,"Brighton","West Ham",NA,25
"4833","2/1/20",6747,"Martin Montoya",22,"es ESP","RB",71,2,1,1,1,0,0,4,0,4,9,0,0,7,0,2,1,1,0,0,1,6,0,"Brighton","West Ham",NA,25
"4834","2/1/20",6748,"Ezequiel Schelotto",21,"it ITA","RB",19,1,1,1,0,0,0,0,NA,0,5,2,40,2,1,2,0,0,0,0,0,3,0,"Brighton","West Ham",NA,25
"4835","2/1/20",6749,"Mathew Ryan",1,"au AUS","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Brighton","West Ham",NA,25
"4836","2/1/20",6750,"Troy Deeney",9,"eng ENG","FW",90,1,1,0,0,1,1,3,33.3,2,20,3,15,3,10,7,0,0,0,0,0,1,0,"Watford","Everton",NA,25
"4837","2/1/20",6751,"Gerard Deulofeu",7,"es ESP","LW,CM",81,2,2,0,2,0,1,5,20,4,28,8,28.6,5,16,7,0,0,0,0,0,1,0,"Watford","Everton",NA,25
"4838","2/1/20",6752,"Ignacio Pussetto",33,"ar ARG","CM",9,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Watford","Everton",NA,25
"4839","2/1/20",6753,"Roberto Pereyra",37,"ar ARG","RW,CM",74,0,0,0,0,0,0,1,0,1,8,2,25,1,1,6,3,0,0,3,0,1,0,"Watford","Everton",NA,25
"4840","2/1/20",6754,"Isaac Success",22,"ng NGA","FW",16,0,0,0,0,0,0,0,NA,0,2,0,0,0,0,2,0,0,0,0,0,0,0,"Watford","Everton",NA,25
"4841","2/1/20",6755,"Abdoulaye Doucoure",16,"fr FRA","AM,CM",90,0,0,0,0,0,0,2,0,2,23,4,17.4,5,13,5,0,0,0,0,0,1,0,"Watford","Everton",NA,25
"4842","2/1/20",6756,"Etienne Capoue",29,"fr FRA","CM",90,5,4,4,1,0,2,4,50,2,17,6,35.3,5,12,0,2,0,0,2,3,4,0,"Watford","Everton",NA,25
"4843","2/1/20",6757,"Nathaniel Chalobah",14,"eng ENG","CM",56,1,0,0,1,0,0,0,NA,0,18,5,27.8,4,13,1,0,0,0,0,2,4,0,"Watford","Everton",NA,25
"4844","2/1/20",6758,"Danny Welbeck",10,"eng ENG","FW,CM",34,1,1,0,1,0,0,0,NA,0,6,4,66.7,0,2,4,1,0,0,1,0,0,0,"Watford","Everton",NA,25
"4845","2/1/20",6759,"Adam Masina",11,"it ITA","LB",90,3,2,2,1,0,2,3,66.7,1,12,5,41.7,3,8,1,2,1,0,1,1,11,0,"Watford","Everton",NA,25
"4846","2/1/20",6760,"Craig Cathcart",15,"nir NIR","CB",90,1,0,1,0,0,0,0,NA,0,6,3,50,4,2,0,1,1,0,0,1,7,0,"Watford","Everton",NA,25
"4847","2/1/20",6761,"Christian Kabasele",27,"be BEL","CB",90,0,0,0,0,0,0,1,0,1,6,1,16.7,3,3,0,1,1,0,0,0,6,0,"Watford","Everton",NA,25
"4848","2/1/20",6762,"Adrian Mariappa",6,"jm JAM","RB",90,2,1,1,1,0,1,2,50,1,12,6,50,6,5,1,2,1,0,1,0,4,0,"Watford","Everton",NA,25
"4849","2/1/20",6763,"Ben Foster",26,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Watford","Everton",NA,25
"4850","2/1/20",6764,"Richarlison",7,"br BRA","FW,LW,CM",90,2,1,1,0,1,0,0,NA,0,10,6,60,1,3,6,0,0,0,0,0,4,0,"Everton","Watford",NA,25
"4851","2/1/20",6765,"Dominic Calvert-Lewin",9,"eng ENG","FW",72,0,0,0,0,0,0,0,NA,0,11,3,27.3,0,4,7,1,0,0,1,0,1,0,"Everton","Watford",NA,25
"4852","2/1/20",6792,"Raul Jimenez",9,"mx MEX","FW",89,1,1,0,1,0,0,0,NA,0,16,4,25,2,7,7,1,0,0,1,1,0,0,"Wolves","Manchester Utd",NA,25
"4853","2/1/20",6793,"Leander Dendoncker",32,"be BEL","CM",1,1,1,1,0,0,0,0,NA,0,1,1,100,1,0,0,0,0,0,0,0,0,0,"Wolves","Manchester Utd",NA,25
"4854","2/1/20",6794,"Diogo Jota",18,"pt POR","LW",69,0,0,0,0,0,0,2,0,2,28,5,17.9,9,16,3,1,0,0,1,0,0,0,"Wolves","Manchester Utd",NA,25
"4855","2/1/20",6795,"Pedro Neto",7,"pt POR","LW",21,0,0,0,0,0,0,0,NA,0,7,0,0,4,2,1,1,0,0,1,0,1,0,"Wolves","Manchester Utd",NA,25
"4856","2/1/20",6796,"Adama Traore",37,"es ESP","RW",75,0,0,0,0,0,0,0,NA,0,17,4,23.5,4,9,4,0,0,0,0,1,2,0,"Wolves","Manchester Utd",NA,25
"4857","2/1/20",6797,"Daniel Podence",10,"pt POR","RW",15,0,0,0,0,0,0,0,NA,0,5,1,20,2,3,0,0,0,0,0,1,0,0,"Wolves","Manchester Utd",NA,25
"4858","2/1/20",6785,"Andreas Pereira",15,"br BRA","DM",71,1,1,0,1,0,1,2,50,1,19,5,26.3,7,6,6,0,0,0,0,0,0,0,"Manchester Utd","Wolves",NA,25
"4859","2/1/20",6786,"Mason Greenwood",26,"eng ENG","CM,FW",19,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Manchester Utd","Wolves",NA,25
"4860","2/1/20",6787,"Luke Shaw",23,"eng ENG","LB",90,1,1,0,1,0,0,0,NA,0,18,5,27.8,6,9,3,5,1,0,4,2,1,0,"Manchester Utd","Wolves",NA,25
"4861","2/1/20",6788,"Harry Maguire",5,"eng ENG","CB",90,4,3,3,1,0,0,1,0,1,8,3,37.5,6,2,0,1,1,0,0,0,6,0,"Manchester Utd","Wolves",NA,25
"4862","2/1/20",6789,"Victor Lindelof",2,"se SWE","CB",90,0,0,0,0,0,0,1,0,1,8,2,25,4,4,0,3,2,0,1,0,2,0,"Manchester Utd","Wolves",NA,25
"4863","2/1/20",6790,"Aaron Wan-Bissaka",29,"eng ENG","RB",90,7,5,4,3,0,3,3,100,0,23,9,39.1,9,10,4,3,1,0,2,0,2,0,"Manchester Utd","Wolves",NA,25
"4864","2/1/20",6791,"David de Gea",1,"es ESP","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Manchester Utd","Wolves",NA,25
"4865","2/1/20",6805,"Rui PatrÃ­cio",11,"pt POR","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Wolves","Manchester Utd",NA,25
"4866","2/1/20",6801,"Matt Doherty",2,"ie IRL","WB",90,4,3,3,1,0,1,3,33.3,2,27,12,44.4,17,8,2,7,0,0,7,0,4,0,"Wolves","Manchester Utd",NA,25
"4867","2/1/20",6798,"Joao Moutinho",28,"pt POR","DM",90,3,2,2,1,0,2,4,50,2,25,9,36,13,8,4,2,2,0,0,3,1,2,"Wolves","Manchester Utd",NA,25
"4868","2/1/20",6799,"Ruben Neves",8,"pt POR","DM",90,3,2,1,2,0,0,2,0,2,33,10,30.3,24,9,0,3,0,0,3,3,2,0,"Wolves","Manchester Utd",NA,25
"4869","2/1/20",6800,"Jonny",19,"es ESP","WB",90,8,4,3,2,3,3,7,42.9,4,41,12,29.3,22,11,8,2,0,0,2,2,5,0,"Wolves","Manchester Utd",NA,25
"4870","2/1/20",6802,"Romain Saiss",27,"ma MAR","CB",90,3,2,2,1,0,0,1,0,1,20,8,40,16,4,0,4,1,0,3,3,5,0,"Wolves","Manchester Utd",NA,25
"4871","2/1/20",6803,"Conor Coady",16,"eng ENG","CB",90,1,1,1,0,0,0,0,NA,0,10,6,60,9,1,0,0,0,0,0,2,7,0,"Wolves","Manchester Utd",NA,25
"4872","2/1/20",6804,"Willy Boly",15,"fr FRA","CB",90,2,2,1,1,0,0,0,NA,0,15,7,46.7,11,4,0,2,1,0,1,5,5,0,"Wolves","Manchester Utd",NA,25
"4873","2/14/20",6941,"Raul Jimenez",9,"mx MEX","FW",90,1,0,1,0,0,0,0,NA,0,14,4,28.6,2,8,4,0,0,0,0,0,0,0,"Wolves","Leicester City",NA,26
"4874","2/14/20",6942,"Diogo Jota",18,"pt POR","AM",77,2,2,1,1,0,1,1,100,0,27,7,25.9,9,14,4,0,0,0,0,0,0,0,"Wolves","Leicester City",NA,26
"4875","2/14/20",6943,"Daniel Podence",10,"pt POR","AM",13,0,0,0,0,0,0,1,0,1,3,2,66.7,1,0,2,0,0,0,0,0,0,0,"Wolves","Leicester City",NA,26
"4876","2/14/20",6944,"Pedro Neto",7,"pt POR","AM",63,0,0,0,0,0,0,2,0,2,11,2,18.2,5,4,2,0,0,0,0,1,1,0,"Wolves","Leicester City",NA,26
"4877","2/14/20",6945,"Adama Traore",37,"es ESP","AM",27,0,0,0,0,0,0,0,NA,0,1,1,100,0,1,0,1,0,0,1,0,0,0,"Wolves","Leicester City",NA,26
"4878","2/14/20",6968,"Kasper Schmeichel",1,"dk DEN","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Leicester City","Wolves",NA,26
"4879","2/14/20",6954,"Rui PatrÃ­cio",11,"pt POR","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Wolves","Leicester City",NA,26
"4880","2/14/20",6955,"Jamie Vardy",9,"eng ENG","FW",90,0,0,0,0,0,0,0,NA,0,11,2,18.2,1,6,4,1,0,0,1,0,0,0,"Leicester City","Wolves",NA,26
"4881","2/14/20",6956,"Harvey Barnes",15,"eng ENG","CM",89,1,0,0,1,0,0,4,0,4,19,6,31.6,6,8,5,1,0,0,1,0,2,0,"Leicester City","Wolves",NA,26
"4882","2/14/20",6957,"Wes Morgan",5,"jm JAM","CB",1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Leicester City","Wolves",NA,26
"4883","2/14/20",6958,"James Maddison",10,"eng ENG","CM",90,4,2,2,1,1,3,4,75,1,28,9,32.1,10,15,3,2,0,0,2,0,2,0,"Leicester City","Wolves",NA,26
"4884","2/14/20",6946,"Ruben Neves",8,"pt POR","DM",80,1,1,0,0,1,0,1,0,1,16,3,18.8,8,5,3,4,0,0,4,5,0,0,"Wolves","Leicester City",NA,26
"4885","2/14/20",6947,"Joao Moutinho",28,"pt POR","DM",10,0,0,0,0,0,0,2,0,2,7,1,14.3,1,6,0,1,1,0,0,0,0,0,"Wolves","Leicester City",NA,26
"4886","2/14/20",6948,"Leander Dendoncker",32,"be BEL","DM",90,4,3,2,1,1,3,3,100,0,23,9,39.1,9,8,6,4,0,0,4,1,1,0,"Wolves","Leicester City",NA,26
"4887","2/14/20",6949,"Jonny",19,"es ESP","WB",90,8,4,6,2,0,3,6,50,3,30,14,46.7,14,10,6,2,1,0,1,2,0,0,"Wolves","Leicester City",NA,26
"4888","2/14/20",6950,"Matt Doherty",2,"ie IRL","WB",90,4,2,3,1,0,3,3,100,0,14,5,35.7,10,2,2,0,0,0,0,0,0,0,"Wolves","Leicester City",NA,26
"4889","2/14/20",6951,"Romain Saiss",27,"ma MAR","CB",90,5,2,4,1,0,2,3,66.7,1,16,9,56.3,13,3,0,4,1,0,3,0,4,0,"Wolves","Leicester City",NA,26
"4890","2/14/20",6952,"Conor Coady",16,"eng ENG","CB",90,0,0,0,0,0,0,0,NA,0,2,0,0,2,0,0,1,1,0,0,0,2,0,"Wolves","Leicester City",NA,26
"4891","2/14/20",6953,"Willy Boly",15,"fr FRA","CB",90,1,1,1,0,0,0,0,NA,0,5,4,80,3,2,0,4,1,0,3,0,3,0,"Wolves","Leicester City",NA,26
"4892","2/14/20",6967,"Ricardo Pereira",21,"pt POR","RB",90,1,1,0,1,0,1,5,20,4,16,4,25,7,6,3,2,0,0,2,2,2,0,"Leicester City","Wolves",NA,26
